revision_id,page_title,state,article_quality,url
110316,"Eatonton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Eatonton,_Georgia"
546296,Echols County,Georgia_(U.S._state),B,https://en.wikipedia.org/wiki/Echols_County
110117,"Edge Hill, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Edge_Hill,_Georgia"
109915,"Edison, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Edison,_Georgia"
110073,"Elberton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Elberton,_Georgia"
110329,"Ellaville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ellaville,_Georgia"
109998,"Ellenton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ellenton,_Georgia"
110116,"Ellijay, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ellijay,_Georgia"
109878,"Emerson, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Emerson,_Georgia"
109885,"Enigma, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Enigma,_Georgia"
110173,"Ephesus, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Ephesus,_Georgia"
110278,"Eton, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Eton,_Georgia"
109879,"Euharlee, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Euharlee,_Georgia"
110109,"Fairburn, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Fairburn,_Georgia"
110125,"Fairmount, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Fairmount,_Georgia"
109980,"Fargo, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Fargo,_Georgia"
110090,"Fayetteville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Fayetteville,_Georgia"
109883,"Fitzgerald, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Fitzgerald,_Georgia"
110220,"Flemington, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Flemington,_Georgia"
109911,"Flovilla, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Flovilla,_Georgia"
110157,"Flowery Branch, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Flowery_Branch,_Georgia"
109936,"Folkston, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Folkston,_Georgia"
109971,"Forest Park, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Forest_Park,_Georgia"
110265,"Forsyth, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Forsyth,_Georgia"
109967,"Fort Gaines, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Fort_Gaines,_Georgia"
109932,"Fort Oglethorpe, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Fort_Oglethorpe,_Georgia"
110299,"Fort Valley, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Fort_Valley,_Georgia"
110174,"Franklin, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Franklin,_Georgia"
110102,"Franklin Springs, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Franklin_Springs,_Georgia"
109999,"Funston, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Funston,_Georgia"
110158,"Gainesville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Gainesville,_Georgia"
109939,"Garden City, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Garden_City,_Georgia"
110075,"Garfield, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Garfield,_Georgia"
110250,"Gay, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Gay,_Georgia"
110350,"Geneva, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Geneva,_Georgia"
110317,"Georgetown, Quitman County, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Georgetown,_Quitman_County,_Georgia"
110118,"Gibson, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Gibson,_Georgia"
109866,"Gillsville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Gillsville,_Georgia"
109905,"Girard, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Girard,_Georgia"
110358,"Glennville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Glennville,_Georgia"
110433,"Glenwood, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Glenwood,_Georgia"
110411,"Good Hope, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Good_Hope,_Georgia"
110447,"Gordon, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Gordon,_Georgia"
109856,"Graham, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Graham,_Georgia"
110014,"Grantville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Grantville,_Georgia"
110205,"Gray, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Gray,_Georgia"
110140,"Grayson, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Grayson,_Georgia"
110131,"Greensboro, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Greensboro,_Georgia"
110252,"Greenville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Greenville,_Georgia"
110339,"Griffin, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Griffin,_Georgia"
110005,"Grovetown, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Grovetown,_Georgia"
110222,"Gumbranch, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Gumbranch,_Georgia"
110069,"Guyton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Guyton,_Georgia"
110085,"Hagan, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Hagan,_Georgia"
110230,"Hahira, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Hahira,_Georgia"
110164,"Hamilton, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Hamilton,_Georgia"
110176,"Hampton, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Hampton,_Georgia"
110110,"Hapeville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Hapeville,_Georgia"
110015,"Haralson, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Haralson,_Georgia"
110006,"Harlem, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Harlem,_Georgia"
110422,"Harrison, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Harrison,_Georgia"
110170,"Hartwell, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Hartwell,_Georgia"
110315,"Hawkinsville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Hawkinsville,_Georgia"
110195,"Hazlehurst, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Hazlehurst,_Georgia"
110435,"Helen, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Helen,_Georgia"
26663904,"Hephzibah, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Hephzibah,_Georgia"
110387,"Hiawassee, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Hiawassee,_Georgia"
110268,"Higgston, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Higgston,_Georgia"
110330,"Hiltonia, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Hiltonia,_Georgia"
110223,"Hinesville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Hinesville,_Georgia"
110297,"Hiram, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Hiram,_Georgia"
109892,"Hoboken, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Hoboken,_Georgia"
110390,"Hogansville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Hogansville,_Georgia"
109959,"Holly Springs, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Holly_Springs,_Georgia"
109937,"Homeland, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Homeland,_Georgia"
109867,"Homer, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Homer,_Georgia"
109981,"Homerville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Homerville,_Georgia"
110187,"Hoschton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Hoschton,_Georgia"
110244,"Hull, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Hull,_Georgia"
110236,"Ideal, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ideal,_Georgia"
110245,"Ila, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ila,_Georgia"
110336,"Iron City, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Iron_City,_Georgia"
110448,"Irwinton, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Irwinton,_Georgia"
110449,"Ivey, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ivey,_Georgia"
109912,"Jackson, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Jackson,_Georgia"
110364,"Jacksonville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Jacksonville,_Georgia"
110068,"Jakin, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Jakin,_Georgia"
110300,"Jasper, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Jasper,_Georgia"
110188,"Jefferson, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Jefferson,_Georgia"
110396,"Jeffersonville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Jeffersonville,_Georgia"
109913,"Jenkinsburg, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Jenkinsburg,_Georgia"
110412,"Jersey, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Jersey,_Georgia"
110427,"Jesup, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Jesup,_Georgia"
5347038,"Johns Creek, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Johns_Creek,_Georgia"
109973,"Jonesboro, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Jonesboro,_Georgia"
110351,"Junction City, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Junction_City,_Georgia"
109985,"Kennesaw, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Kennesaw,_Georgia"
109906,"Keysville, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Keysville,_Georgia"
109919,"Kingsland, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Kingsland,_Georgia"
109880,"Kingston, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Kingston,_Georgia"
110203,"Kite, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Kite,_Georgia"
110407,"LaFayette, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/LaFayette,_Georgia"
110391,"LaGrange, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/LaGrange,_Georgia"
109974,"Lake City, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Lake_City,_Georgia"
110231,"Lakeland, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Lakeland,_Georgia"
110209,"Lake Park, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Lake_Park,_Georgia"
110104,"Lavonia, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lavonia,_Georgia"
110141,"Lawrenceville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lawrenceville,_Georgia"
109916,"Leary, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Leary,_Georgia"
110217,"Leesburg, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Leesburg,_Georgia"
110010,"Lenox, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lenox,_Georgia"
110348,"Leslie, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Leslie,_Georgia"
110293,"Lexington, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Lexington,_Georgia"
110142,"Lilburn, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Lilburn,_Georgia"
110058,"Lilly, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lilly,_Georgia"
110227,"Lincolnton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lincolnton,_Georgia"
110041,"Lithonia, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lithonia,_Georgia"
23776189,"Locust Grove, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Locust_Grove,_Georgia"
110143,"Loganville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Loganville,_Georgia"
110253,"Lone Oak, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Lone_Oak,_Georgia"
110408,"Lookout Mountain, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lookout_Mountain,_Georgia"
110198,"Louisville, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Louisville,_Georgia"
109975,"Lovejoy, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lovejoy,_Georgia"
110228,"Ludowici, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ludowici,_Georgia"
109868,"Lula, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lula,_Georgia"
110365,"Lumber City, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lumber_City,_Georgia"
110344,"Lumpkin, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Lumpkin,_Georgia"
110254,"Luthersville, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Luthersville,_Georgia"
109953,"Lyerly, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Lyerly,_Georgia"
110385,"Lyons, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Lyons,_Georgia"
109888,"McCaysville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/McCaysville,_Georgia"
110275,"McDonough, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/McDonough,_Georgia"
110359,"McIntyre, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/McIntyre,_Georgia"
110255,"Macon, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Macon,_Georgia"
110282,"McRae–Helena, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/McRae–Helena,_Georgia"
109987,"Madison, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Madison,_Georgia"
110237,"Manassas, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Manassas,_Georgia"
110087,"Manchester, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Manchester,_Georgia"
110178,"Mansfield, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Mansfield,_Georgia"
110450,"Marietta, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Marietta,_Georgia"
48375714,"Marshallville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Marshallville,_Georgia"
110105,"Martin, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Martin,_Georgia"
110294,"Maxeys, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Maxeys,_Georgia"
109869,"Maysville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Maysville,_Georgia"
110308,"Meansville, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Meansville,_Georgia"
110261,"Meigs, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Meigs,_Georgia"
109954,"Menlo, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Menlo,_Georgia"
109922,"Metter, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Metter,_Georgia"
109907,"Midville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Midville,_Georgia"
110224,"Midway, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Midway,_Georgia"
110054,"Milan, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Milan,_Georgia"
109863,"Milledgeville, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Milledgeville,_Georgia"
110202,"Millen, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Millen,_Georgia"
110208,"Milner, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Milner,_Georgia"
5346805,"Milton, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Milton,_Georgia"
110119,"Mitchell, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Mitchell,_Georgia"
110309,"Molena, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Molena,_Georgia"
110413,"Monroe, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Monroe,_Georgia"
110238,"Montezuma, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Montezuma,_Georgia"
110192,"Monticello, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Monticello,_Georgia"
110215,"Montrose, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Montrose,_Georgia"
110016,"Moreland, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Moreland,_Georgia"
109917,"Morgan, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Morgan,_Georgia"
110088,"Morganton, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Morganton,_Georgia"
109976,"Morrow, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Morrow,_Georgia"
109895,"Morven, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Morven,_Georgia"
110000,"Moultrie, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Moultrie,_Georgia"
110153,"Mountain City, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Mountain_City,_Georgia"
110269,"Mountain Park, Fulton County, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Mountain_Park,_Fulton_County,_Georgia"
109927,"Mount Airy, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Mount_Airy,_Georgia"
110320,"Mount Vernon, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Mount_Vernon,_Georgia"
26663740,"Mount Zion, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Mount_Zion,_Georgia"
109893,"Nahunta, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Nahunta,_Georgia"
109886,"Nashville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Nashville,_Georgia"
109961,"Nelson, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Nelson,_Georgia"
110283,"Newborn, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Newborn,_Georgia"
110331,"Newington, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Newington,_Georgia"
110017,"Newnan, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Newnan,_Georgia"
109861,"Newton, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Newton,_Georgia"
109995,"Nicholls, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Nicholls,_Georgia"
110189,"Nicholson, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Nicholson,_Georgia"
110145,"Norcross, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Norcross,_Georgia"
110001,"Norman Park, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Norman_Park,_Georgia"
110289,"North High Shoals, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/North_High_Shoals,_Georgia"
110418,"Norwood, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Norwood,_Georgia"
110076,"Nunez, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Nunez,_Georgia"
110077,"Oak Park, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Oak_Park,_Georgia"
110159,"Oakwood, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Oakwood,_Georgia"
110374,"Ochlocknee, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ochlocknee,_Georgia"
110184,"Ocilla, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Ocilla,_Georgia"
110423,"Oconee, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Oconee,_Georgia"
110428,"Odum, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Odum,_Georgia"
110303,"Offerman, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Offerman,_Georgia"
110239,"Oglethorpe, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Oglethorpe,_Georgia"
110332,"Oliver, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Oliver,_Georgia"
110002,"Omega, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Omega,_Georgia"
110340,"Orchard Hill, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Orchard_Hill,_Georgia"
110284,"Oxford, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Oxford,_Georgia"
110018,"Palmetto, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Palmetto,_Georgia"
110370,"Parrott, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Parrott,_Georgia"
110304,"Patterson, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Patterson,_Georgia"
109896,"Pavo, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Pavo,_Georgia"
110091,"Peachtree City, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Peachtree_City,_Georgia"
5446711,"Peachtree Corners, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Peachtree_Corners,_Georgia"
109858,"Pearson, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Pearson,_Georgia"
110262,"Pelham, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Pelham,_Georgia"
109898,"Pembroke, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Pembroke,_Georgia"
110190,"Pendergrass, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Pendergrass,_Georgia"
110181,"Perry, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Perry,_Georgia"
110046,"Pinehurst, Georgia",Georgia_(U.S._state),,"https://en.wikipedia.org/wiki/Pinehurst,_Georgia"
110165,"Pine Lake, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Pine_Lake,_Georgia"
110059,"Pine Mountain, Harris County, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Pine_Mountain,_Harris_County,_Georgia"
110441,"Pineview, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Pineview,_Georgia"
110442,"Pitts, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Pitts,_Georgia"
110349,"Plains, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Plains,_Georgia"
110126,"Plainville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Plainville,_Georgia"
109943,"Pooler, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Pooler,_Georgia"
109944,"Portal, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Portal,_Georgia"
109901,"Porterdale, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Porterdale,_Georgia"
110285,"Port Wentworth, Georgia",Georgia_(U.S._state),B,"https://en.wikipedia.org/wiki/Port_Wentworth,_Georgia"
110452,"Poulan, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Poulan,_Georgia"
109988,"Powder Springs, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Powder_Springs,_Georgia"
109923,"Pulaski, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Pulaski,_Georgia"
109897,"Quitman, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Quitman,_Georgia"
110127,"Ranger, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ranger,_Georgia"
109887,"Ray City, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Ray_City,_Georgia"
110444,"Rayle, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Rayle,_Georgia"
110393,"Rebecca, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Rebecca,_Georgia"
109902,"Register, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Register,_Georgia"
110360,"Reidsville, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Reidsville,_Georgia"
110233,"Remerton, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Remerton,_Georgia"
110216,"Rentz, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Rentz,_Georgia"
110128,"Resaca, Georgia",Georgia_(U.S._state),Start,"https://en.wikipedia.org/wiki/Resaca,_Georgia"
110146,"Rest Haven, Georgia",Georgia_(U.S._state),Stub,"https://en.wikipedia.org/wiki/Rest_Haven,_Georgia"
