revision_id,page_title,state,article_quality,url
126592,"Port Leyden, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Port_Leyden,_New_York"
126778,"Port Washington North, New York",New_York,Start,"https://en.wikipedia.org/wiki/Port_Washington_North,_New_York"
259658,"Portville (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Portville_(village),_New_York"
260062,"Potsdam (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Potsdam_(village),_New_York"
259757,"Poughkeepsie, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Poughkeepsie,_New_York"
126997,"Pulaski, New York",New_York,Start,"https://en.wikipedia.org/wiki/Pulaski,_New_York"
127360,"Quogue, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Quogue,_New_York"
126095,"Ravena, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Ravena,_New_York"
127537,"Red Creek, New York",New_York,Start,"https://en.wikipedia.org/wiki/Red_Creek,_New_York"
259759,"Red Hook (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Red_Hook_(village),_New_York"
259919,"Remsen (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Remsen_(village),_New_York"
127054,"Rensselaer, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Rensselaer,_New_York"
127201,"Rensselaer Falls, New York",New_York,Start,"https://en.wikipedia.org/wiki/Rensselaer_Falls,_New_York"
259761,"Rhinebeck (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Rhinebeck_(village),_New_York"
126119,"Richburg, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Richburg,_New_York"
127022,"Richfield Springs, New York",New_York,Start,"https://en.wikipedia.org/wiki/Richfield_Springs,_New_York"
260034,"Richmondville (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Richmondville_(village),_New_York"
127231,"Riverside, Steuben County, New York",New_York,Start,"https://en.wikipedia.org/wiki/Riverside,_Steuben_County,_New_York"
126641,"Rochester, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Rochester,_New_York"
126779,"Rockville Centre, New York",New_York,Start,"https://en.wikipedia.org/wiki/Rockville_Centre,_New_York"
126858,"Rome, New York",New_York,Start,"https://en.wikipedia.org/wiki/Rome,_New_York"
126781,"Roslyn, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Roslyn,_New_York"
126782,"Roslyn Estates, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Roslyn_Estates,_New_York"
126783,"Roslyn Harbor, New York",New_York,Start,"https://en.wikipedia.org/wiki/Roslyn_Harbor,_New_York"
40903953,"Round Lake, New York",New_York,Start,"https://en.wikipedia.org/wiki/Round_Lake,_New_York"
126305,"Rouses Point, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Rouses_Point,_New_York"
150807,"Rushville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Rushville,_New_York"
126785,"Russell Gardens, New York",New_York,Start,"https://en.wikipedia.org/wiki/Russell_Gardens,_New_York"
260184,"Rye, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Rye,_New_York"
127584,"Rye Brook, New York",New_York,Start,"https://en.wikipedia.org/wiki/Rye_Brook,_New_York"
126565,"Sackets Harbor, New York",New_York,Start,"https://en.wikipedia.org/wiki/Sackets_Harbor,_New_York"
127366,"Sag Harbor, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sag_Harbor,_New_York"
127367,"Sagaponack, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sagaponack,_New_York"
202329,"Salamanca (city), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Salamanca_(city),_New_York"
127369,"Saltaire, New York",New_York,B,"https://en.wikipedia.org/wiki/Saltaire,_New_York"
126789,"Sands Point, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sands_Point,_New_York"
259982,"Sandy Creek (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sandy_Creek_(village),_New_York"
150799,"Saranac Lake, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Saranac_Lake,_New_York"
127125,"Saratoga Springs, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Saratoga_Springs,_New_York"
28139849,"Saugerties (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Saugerties_(village),_New_York"
127232,"Savona, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Savona,_New_York"
298231,"Scarsdale, New York",New_York,Start,"https://en.wikipedia.org/wiki/Scarsdale,_New_York"
260005,"Schaghticoke (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Schaghticoke_(village),_New_York"
55412,"Schenectady, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Schenectady,_New_York"
260036,"Schoharie (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Schoharie_(village),_New_York"
127137,"Scotia, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Scotia,_New_York"
126643,"Scottsville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Scottsville,_New_York"
126790,"Sea Cliff, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sea_Cliff,_New_York"
127148,"Sharon Springs, New York",New_York,Start,"https://en.wikipedia.org/wiki/Sharon_Springs,_New_York"
259703,"Sherburne (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sherburne_(village),_New_York"
259676,"Sherman (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sherman_(village),_New_York"
126862,"Sherrill, New York",New_York,Start,"https://en.wikipedia.org/wiki/Sherrill,_New_York"
127376,"Shoreham, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Shoreham,_New_York"
126916,"Shortsville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Shortsville,_New_York"
259740,"Sidney (village), New York",New_York,C,"https://en.wikipedia.org/wiki/Sidney_(village),_New_York"
126260,"Silver Creek, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Silver_Creek,_New_York"
127608,"Silver Springs, New York",New_York,Start,"https://en.wikipedia.org/wiki/Silver_Springs,_New_York"
126261,"Sinclairville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Sinclairville,_New_York"
259934,"Skaneateles (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Skaneateles_(village),_New_York"
58551,"Sleepy Hollow, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sleepy_Hollow,_New_York"
126425,"Sloan, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Sloan,_New_York"
127094,"Sloatsburg, New York",New_York,B,"https://en.wikipedia.org/wiki/Sloatsburg,_New_York"
259705,"Smyrna (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Smyrna_(village),_New_York"
260168,"Sodus (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Sodus_(village),_New_York"
127540,"Sodus Point, New York",New_York,Start,"https://en.wikipedia.org/wiki/Sodus_Point,_New_York"
126899,"Solvay, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Solvay,_New_York"
11053121,"South Blooming Grove, New York",New_York,Stub,"https://en.wikipedia.org/wiki/South_Blooming_Grove,_New_York"
126178,"South Dayton, New York",New_York,Start,"https://en.wikipedia.org/wiki/South_Dayton,_New_York"
126794,"South Floral Park, New York",New_York,Start,"https://en.wikipedia.org/wiki/South_Floral_Park,_New_York"
127127,"South Glens Falls, New York",New_York,Stub,"https://en.wikipedia.org/wiki/South_Glens_Falls,_New_York"
127095,"South Nyack, New York",New_York,Start,"https://en.wikipedia.org/wiki/South_Nyack,_New_York"
260096,"Southampton (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Southampton_(village),_New_York"
126507,"Speculator, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Speculator,_New_York"
260114,"Spencer (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Spencer_(village),_New_York"
126645,"Spencerport, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Spencerport,_New_York"
127096,"Spring Valley, New York",New_York,B,"https://en.wikipedia.org/wiki/Spring_Valley,_New_York"
126426,"Springville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Springville,_New_York"
259743,"Stamford (village), New York",New_York,C,"https://en.wikipedia.org/wiki/Stamford_(village),_New_York"
126797,"Stewart Manor, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Stewart_Manor,_New_York"
260018,"Stillwater (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Stillwater_(village),_New_York"
127097,"Suffern, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Suffern,_New_York"
126864,"Sylvan Beach, New York",New_York,Start,"https://en.wikipedia.org/wiki/Sylvan_Beach,_New_York"
126498,"Tannersville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Tannersville,_New_York"
127591,"Tarrytown, New York",New_York,Start,"https://en.wikipedia.org/wiki/Tarrytown,_New_York"
259848,"Theresa (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Theresa_(village),_New_York"
126799,"Thomaston, New York",New_York,Start,"https://en.wikipedia.org/wiki/Thomaston,_New_York"
126388,"Tivoli, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Tivoli,_New_York"
25697804,"Tonawanda (city), New York",New_York,B,"https://en.wikipedia.org/wiki/Tonawanda_(city),_New_York"
127058,"Troy, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Troy,_New_York"
127447,"Trumansburg, New York",New_York,Start,"https://en.wikipedia.org/wiki/Trumansburg,_New_York"
259936,"Tully (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Tully_(village),_New_York"
1893473,"Tupper Lake (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Tupper_Lake_(village),_New_York"
259856,"Turin (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Turin_(village),_New_York"
126955,"Tuxedo Park, New York",New_York,Start,"https://en.wikipedia.org/wiki/Tuxedo_Park,_New_York"
126211,"Union Springs, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Union_Springs,_New_York"
126956,"Unionville, Orange County, New York",New_York,Start,"https://en.wikipedia.org/wiki/Unionville,_Orange_County,_New_York"
126804,"Upper Brookville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Upper_Brookville,_New_York"
127101,"Upper Nyack, New York",New_York,Start,"https://en.wikipedia.org/wiki/Upper_Nyack,_New_York"
85435,"Utica, New York",New_York,B,"https://en.wikipedia.org/wiki/Utica,_New_York"
126329,"Valatie, New York",New_York,Start,"https://en.wikipedia.org/wiki/Valatie,_New_York"
127059,"Valley Falls, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Valley_Falls,_New_York"
126805,"Valley Stream, New York",New_York,Start,"https://en.wikipedia.org/wiki/Valley_Stream,_New_York"
259921,"Vernon (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Vernon_(village),_New_York"
259950,"Victor (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Victor_(village),_New_York"
127128,"Victory, Saratoga County, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Victory,_Saratoga_County,_New_York"
127385,"Village of the Branch, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Village_of_the_Branch,_New_York"
126098,"Voorheesville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Voorheesville,_New_York"
260064,"Waddington (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Waddington_(village),_New_York"
126960,"Walden, New York",New_York,Start,"https://en.wikipedia.org/wiki/Walden,_New_York"
126983,"Watertown (city), New York",New_York,Start,"https://en.wikipedia.org/wiki/Watertown_(city),_New_York"
659,"Watervliet, New York",New_York,Start,"https://en.wikipedia.org/wiki/Watervliet,_New_York"
259732,"Walton (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Walton_(village),_New_York"
126835,"Wampsville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Wampsville,_New_York"
38724810,"Wappingers Falls, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Wappingers_Falls,_New_York"
11113,"Warsaw (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Warsaw_(village),_New_York"
351656,"Warwick (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Warwick_(village),_New_York"
259745,"Washingtonville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Washingtonville,_New_York"
126622,"Waterford (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Waterford_(village),_New_York"
126391,"Waterloo (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Waterloo_(village),_New_York"
260197,"Waterville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Waterville,_New_York"
259965,"Watkins Glen, New York",New_York,Start,"https://en.wikipedia.org/wiki/Watkins_Glen,_New_York"
126964,"Waverly, Tioga County, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Waverly,_Tioga_County,_New_York"
260020,"Wayland (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Wayland_(village),_New_York"
260044,"Webster (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Webster_(village),_New_York"
242058,"Weedsport, New York",New_York,Start,"https://en.wikipedia.org/wiki/Weedsport,_New_York"
126868,"Wellsburg, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Wellsburg,_New_York"
126099,"Wellsville (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Wellsville_(village),_New_York"
127431,"West Carthage, New York",New_York,Stub,"https://en.wikipedia.org/wiki/West_Carthage,_New_York"
260078,"West Hampton Dunes, New York",New_York,Stub,"https://en.wikipedia.org/wiki/West_Hampton_Dunes,_New_York"
126214,"West Winfield, New York",New_York,B,"https://en.wikipedia.org/wiki/West_Winfield,_New_York"
126277,"Westbury, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Westbury,_New_York"
259638,"Westfield (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Westfield_(village),_New_York"
127104,"Westhampton Beach, New York",New_York,Start,"https://en.wikipedia.org/wiki/Westhampton_Beach,_New_York"
126566,"White Plains, New York",New_York,Stub,"https://en.wikipedia.org/wiki/White_Plains,_New_York"
127391,"Whitehall (village), New York",New_York,B,"https://en.wikipedia.org/wiki/Whitehall_(village),_New_York"
127105,"Whitesboro, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Whitesboro,_New_York"
126532,"Whitney Point, New York",New_York,B,"https://en.wikipedia.org/wiki/Whitney_Point,_New_York"
126808,"Williamsville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Williamsville,_New_York"
259678,"Williston Park, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Williston_Park,_New_York"
127397,"Wilson, New York",New_York,Start,"https://en.wikipedia.org/wiki/Wilson,_New_York"
127596,"Windsor (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Windsor_(village),_New_York"
28275156,"Wolcott (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Wolcott_(village),_New_York"
126871,"Woodbury, Orange County, New York",New_York,Start,"https://en.wikipedia.org/wiki/Woodbury,_Orange_County,_New_York"
126146,"Woodridge, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Woodridge,_New_York"
126429,"Woodsburgh, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Woodsburgh,_New_York"
126809,"Wurtsboro, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Wurtsboro,_New_York"
259910,"Wyoming, New York",New_York,Start,"https://en.wikipedia.org/wiki/Wyoming,_New_York"
259644,"Yonkers, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Yonkers,_New_York"
260170,"Yorkville, Oneida County, New York",New_York,Start,"https://en.wikipedia.org/wiki/Yorkville,_Oneida_County,_New_York"
126967,"Youngstown, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Youngstown,_New_York"
127424,Federal Information Processing Standards,New_York,Start,https://en.wikipedia.org/wiki/Federal_Information_Processing_Standards
126812,American National Standards Institute,New_York,B,https://en.wikipedia.org/wiki/American_National_Standards_Institute
127425,Geographic Names Information System,New_York,Start,https://en.wikipedia.org/wiki/Geographic_Names_Information_System
127610,"Altmar, New York",New_York,Start,"https://en.wikipedia.org/wiki/Altmar,_New_York"
93557,"Andes (CDP), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Andes_(CDP),_New_York"
126873,"Barneveld, New York",New_York,Start,"https://en.wikipedia.org/wiki/Barneveld,_New_York"
126831,"Belleville, New York",New_York,B,"https://en.wikipedia.org/wiki/Belleville,_New_York"
126452,"Bloomingdale, New York",New_York,Start,"https://en.wikipedia.org/wiki/Bloomingdale,_New_York"
329133,"Bridgewater (hamlet), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Bridgewater_(hamlet),_New_York"
53006932,"Brookfield, New York",New_York,Start,"https://en.wikipedia.org/wiki/Brookfield,_New_York"
126606,"Charlotte, Rochester, New York",New_York,Start,"https://en.wikipedia.org/wiki/Charlotte,_Rochester,_New_York"
126109,"Cherry Creek (village), New York",New_York,Start,"https://en.wikipedia.org/wiki/Cherry_Creek_(village),_New_York"
5841644,"Downsville, New York",New_York,B,"https://en.wikipedia.org/wiki/Downsville,_New_York"
61385793,"East Bloomfield (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/East_Bloomfield_(village),_New_York"
13235216,"East Randolph, New York",New_York,Start,"https://en.wikipedia.org/wiki/East_Randolph,_New_York"
22417655,"Eastwood, Syracuse",New_York,Start,"https://en.wikipedia.org/wiki/Eastwood,_Syracuse"
126156,"Edwards (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Edwards_(CDP),_New_York"
58281955,"Elizabethtown (CDP), New York",New_York,B,"https://en.wikipedia.org/wiki/Elizabethtown_(CDP),_New_York"
260048,"Fillmore, New York",New_York,Start,"https://en.wikipedia.org/wiki/Fillmore,_New_York"
568717,"Forestport, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Forestport,_New_York"
511864,"Forestville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Forestville,_New_York"
126846,"Fort Covington, New York",New_York,Start,"https://en.wikipedia.org/wiki/Fort_Covington,_New_York"
126239,"Friendship (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Friendship_(CDP),_New_York"
126462,"Harrisville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Harrisville,_New_York"
259636,"Henderson, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Henderson,_New_York"
126579,"Hermon (hamlet), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Hermon_(hamlet),_New_York"
126551,"Herrings, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Herrings,_New_York"
260054,"Holcomb, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Holcomb,_New_York"
126552,"Keeseville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Keeseville,_New_York"
5633778,"LaFargeville, New York",New_York,Stub,"https://en.wikipedia.org/wiki/LaFargeville,_New_York"
150797,"Lansingburgh, New York",New_York,B,"https://en.wikipedia.org/wiki/Lansingburgh,_New_York"
2887741,"Lyons (hamlet), New York",New_York,Start,"https://en.wikipedia.org/wiki/Lyons_(hamlet),_New_York"
126168,"Macedon (hamlet), New York",New_York,B,"https://en.wikipedia.org/wiki/Macedon_(hamlet),_New_York"
28275225,"Marlboro, New York",New_York,Start,"https://en.wikipedia.org/wiki/Marlboro,_New_York"
28275277,"Mastic Beach, New York",New_York,B,"https://en.wikipedia.org/wiki/Mastic_Beach,_New_York"
127469,"Mooers (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Mooers_(CDP),_New_York"
127321,"Newfield Hamlet, New York",New_York,Start,"https://en.wikipedia.org/wiki/Newfield_Hamlet,_New_York"
259713,"Bangor, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Bangor,_New_York"
63209226,"Northville, Suffolk County, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Northville,_Suffolk_County,_New_York"
127345,"Old Forge, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Old_Forge,_New_York"
127347,"Caneadea, New York",New_York,B,"https://en.wikipedia.org/wiki/Caneadea,_New_York"
3746349,"Perrysburg (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Perrysburg_(CDP),_New_York"
259656,"Pike (hamlet), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Pike_(hamlet),_New_York"
46964643,"Pine Hill, New York",New_York,Start,"https://en.wikipedia.org/wiki/Pine_Hill,_New_York"
127475,"Northampton, Suffolk County, New York",New_York,Start,"https://en.wikipedia.org/wiki/Northampton,_Suffolk_County,_New_York"
259755,"Pleasant Valley (CDP), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Pleasant_Valley_(CDP),_New_York"
126444,"Port Henry, New York",New_York,Start,"https://en.wikipedia.org/wiki/Port_Henry,_New_York"
53108335,"Prattsburgh (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Prattsburgh_(CDP),_New_York"
47611824,"Prattsville, New York",New_York,Start,"https://en.wikipedia.org/wiki/Prattsville,_New_York"
126857,"Prospect, New York",New_York,Start,"https://en.wikipedia.org/wiki/Prospect,_New_York"
259660,"Randolph (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Randolph_(CDP),_New_York"
127477,"Rifton, New York",New_York,Start,"https://en.wikipedia.org/wiki/Rifton,_New_York"
127480,"Rosendale (CDP), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Rosendale_(CDP),_New_York"
126362,"Roxbury, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Roxbury,_New_York"
260157,"Salem (hamlet), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Salem_(hamlet),_New_York"
45116830,"Savannah (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Savannah_(CDP),_New_York"
128146,"Seneca Falls (hamlet), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Seneca_Falls_(hamlet),_New_York"
127718,"Ticonderoga (CDP), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Ticonderoga_(CDP),_New_York"
127627,"Van Etten (village), New York",New_York,Stub,"https://en.wikipedia.org/wiki/Van_Etten_(village),_New_York"
150825,"Smithtown (CDP), New York",New_York,Start,"https://en.wikipedia.org/wiki/Smithtown_(CDP),_New_York"
71821,"Westport, New York",New_York,Stub,"https://en.wikipedia.org/wiki/Westport,_New_York"
57447,"Woodhull, New York",New_York,Start,"https://en.wikipedia.org/wiki/Woodhull,_New_York"
127741,"Raleigh, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Raleigh,_North_Carolina"
128040,"Greensboro, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Greensboro,_North_Carolina"
150834,"Durham, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Durham,_North_Carolina"
127846,"Winston-Salem, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Winston-Salem,_North_Carolina"
128298,"Fayetteville, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Fayetteville,_North_Carolina"
128327,"Cary, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Cary,_North_Carolina"
127905,"Wilmington, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Wilmington,_North_Carolina"
128359,"High Point, North Carolina",North_Carolina,B,"https://en.wikipedia.org/wiki/High_Point,_North_Carolina"
77884,"Concord, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Concord,_North_Carolina"
128138,"Asheville, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Asheville,_North_Carolina"
150818,"Greenville, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Greenville,_North_Carolina"
150828,"Gastonia, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Gastonia,_North_Carolina"
128328,"Jacksonville, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Jacksonville,_North_Carolina"
128041,"Apex, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Apex,_North_Carolina"
128278,"Huntersville, North Carolina",North_Carolina,B,"https://en.wikipedia.org/wiki/Huntersville,_North_Carolina"
128106,"Chapel Hill, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Chapel_Hill,_North_Carolina"
87482,"Burlington, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Burlington,_North_Carolina"
150839,"Kannapolis, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Kannapolis,_North_Carolina"
127703,"Rocky Mount, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Rocky_Mount,_North_Carolina"
128042,"Mooresville, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Mooresville,_North_Carolina"
128043,"Wake Forest, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Wake_Forest,_North_Carolina"
128286,"Wilson, North Carolina",North_Carolina,B,"https://en.wikipedia.org/wiki/Wilson,_North_Carolina"
127985,"Hickory, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Hickory,_North_Carolina"
150835,"Holly Springs, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Holly_Springs,_North_Carolina"
127839,"Indian Trail, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Indian_Trail,_North_Carolina"
57845,"Fuquay-Varina, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Fuquay-Varina,_North_Carolina"
98532,"Salisbury, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Salisbury,_North_Carolina"
128203,"Monroe, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Monroe,_North_Carolina"
128008,"Goldsboro, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Goldsboro,_North_Carolina"
1607976,"Garner, North Carolina",North_Carolina,B,"https://en.wikipedia.org/wiki/Garner,_North_Carolina"
46818062,"Cornelius, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Cornelius,_North_Carolina"
260094,"New Bern, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/New_Bern,_North_Carolina"
127986,"Morrisville, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Morrisville,_North_Carolina"
150829,"Sanford, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Sanford,_North_Carolina"
568707,"Matthews, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Matthews,_North_Carolina"
60010627,"Statesville, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Statesville,_North_Carolina"
128332,"Clayton, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Clayton,_North_Carolina"
126448,"Thomasville, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Thomasville,_North_Carolina"
128089,"Asheboro, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Asheboro,_North_Carolina"
128404,"Kernersville, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Kernersville,_North_Carolina"
127894,"Mint Hill, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Mint_Hill,_North_Carolina"
127242,"Leland, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Leland,_North_Carolina"
128627,"Shelby, North Carolina",North_Carolina,Stub,"https://en.wikipedia.org/wiki/Shelby,_North_Carolina"
128460,"Carrboro, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Carrboro,_North_Carolina"
128843,"Knightdale, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Knightdale,_North_Carolina"
128113,"Kinston, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Kinston,_North_Carolina"
128540,"Lexington, North Carolina",North_Carolina,Start,"https://en.wikipedia.org/wiki/Lexington,_North_Carolina"
